CustomerID,Probability of Churning
7296-PIXQY,0.44276385251199285
3354-OADJP,0.27371073568630117
3524-WQDSG,0.4166480626806472
0810-DHDBD,0.08091512787057507
4026-SKKHW,0.6038976871767544
2829-HYVZP,0.10602031888550355
3845-JHAMY,0.4228953023585018
7013-PSXHK,0.2585418313460662
3486-NPGST,0.04661769979614292
6100-FJZDG,0.18771941992933175
4829-ZLJTK,0.3599150446975887
1730-VFMWO,0.26656344619743694
7143-BQIBA,0.4680495553394918
3800-LYTRK,0.19889008937499872
9646-NMHXE,0.020348583343861294
7030-NJVDP,0.7133050288471008
8883-GRDWQ,0.16522483126292845
7771-ZONAT,0.26406596092776763
2111-DWYHN,0.44621383918098817
4194-WHFCB,0.19135594234420464
4121-AGSIN,0.040042315698287215
9845-PEEKO,0.13832079412095294
0455-XFASS,0.6517319429221362
0301-KOBTQ,0.05711753570240797
1751-NCDLI,0.8032717164704267
4367-NUYAO,0.10094865638061631
9170-ARBTB,0.02493411664927128
7241-AJHFS,0.4196586363309624
4546-FOKWR,0.7279833127692958
9036-CSKBW,0.3739903787673192
5832-TRLPB,0.3057444221673844
8590-YFFQO,0.014685218192655855
8659-IOOPU,0.03285510204573263
1338-CECEE,0.29093029906955015
7439-DKZTW,0.8877226202127895
4646-QZXTF,0.5968535161264195
9742-XOKTS,0.05258330178360441
6921-OZMFH,0.3863387238760092
9578-FOMUK,0.20480422948258103
4712-UYOOI,0.11593266366453399
7722-CVFXN,0.24140724899308547
8717-VCTXJ,0.05132655702727891
7363-QTBIW,0.8784108719282094
4159-NAAIX,0.1982213173290017
0971-QIFJK,0.008963153215457938
9397-TZSHA,0.005231706970627353
3391-JSQEW,0.3415458974334025
0343-QLUZP,0.03206640384160331
2176-LVPNX,0.03919747645160483
3312-UUMZW,0.8017608412873473
1271-UODNO,0.09332696612818267
8461-EFQYM,0.12952625176832266
6900-RBKER,0.1950683037283585
6891-JPYFF,0.3305611675675696
1459-QNFQT,0.04317077697355556
1047-NNCBF,0.5340239446018782
3696-XRIEN,0.16096582247764837
0074-HDKDG,0.34225071258255574
8791-GFXLZ,0.618062278548658
9330-DHBFL,0.26050130112674735
0098-BOWSO,0.2790694182967763
3452-ABWRL,0.5531158798323584
5859-HZYLF,0.024054500044667672
3156-QLHBO,0.15345192683691963
2208-NQBCT,0.2890816606548791
1779-PWPMG,0.2489374876444508
6621-NRZAK,0.0016576851030937363
0831-JNISG,0.0011135402825616146
0774-IFUVM,0.45470020830915675
3082-WQRVY,0.22612215300211236
9553-DLCLU,0.21855038462264478
1641-BYBTK,0.17496961861135127
2460-NGXBJ,0.5448255699715004
2446-ZKVAF,0.5707121253078207
3522-CDKHF,0.5873225342870646
1430-SFQSA,0.16838976406417053
0411-EZJZE,0.8528849252096867
8807-ARQET,0.4969247052620629
8992-CEUEN,0.5516618466345307
4320-QMLLA,0.6071192889335902
8777-PVYGU,0.1541273198188323
8292-ITGYJ,0.013536231442239761
6870-ZWMNX,0.041262897214870226
0621-CXBKL,0.009592213422786532
5268-DSMNQ,0.39474659318008226
5334-JLAXU,0.46226800196107504
6242-MBHPK,0.8439040704814031
9359-UGBTK,0.051838944061063714
4782-OSFXZ,0.060507740000352195
6479-OAUSD,0.08592527058919906
7129-ACFOG,0.7649324619129757
4189-NAKJS,0.31602241568892153
5562-BETPV,0.38111066341175104
1282-IHQAC,0.0774737255751434
9127-FHJBZ,0.08367415873967445
1641-RQDAY,0.6234023940193186
6994-ORCWG,0.4830421638668994
1346-UFHAX,0.714291769013635
2933-XEUJM,0.09893383278876045
5461-QKNTN,0.7366232052972613
4835-YSJMR,0.07778523421277207
3164-YAXFY,0.3538005587196927
0887-WBJVH,0.4432401160926791
4660-IRIBM,0.405156729483234
7670-ZBPOQ,0.10060440667905736
8089-UZWLX,0.1674501245964323
0080-OROZO,0.508951410656047
3916-NRPAP,0.6983273203805761
6807-SIWJI,0.6245642255286713
8221-HVAYI,0.13538626840023968
5232-NXPAY,0.06085216448514078
8967-SZQAS,0.5656287706317188
4468-KAZHE,0.7283014511891063
0455-ENTCR,0.09013627821967578
8944-AILEF,0.4191441973131349
5542-NKVRU,0.031802127080520666
7126-RBHSD,0.768306594672256
5370-IIVVL,0.48174597659864593
6789-HJBWG,0.6829305848287969
9087-EYCPR,0.009591630806939245
6791-YBNAK,0.2712566506430924
6077-BDPXA,0.8462475747031618
0013-MHZWF,0.27195369953207793
8268-YDIXR,0.41773875607722927
4291-SHSBH,0.8277792736442794
6980-IMXXE,0.0014382063961115928
0040-HALCW,0.0029510900257779023
0784-GTUUK,0.03071175343761492
2294-DMMUS,0.10006735309374173
0872-JCPIB,0.5154644506307426
3055-MJDSB,0.7492171757146161
9091-WTUUY,0.029026231100799105
7115-IRDHS,0.007823674658724852
8496-DMZUK,0.3734966770451342
2040-VZIKE,0.6601481686978393
9068-VPWQQ,0.04195753500305347
0178-SZBHO,0.31611596966876243
0384-RVBPI,0.35028927039044955
1299-AURJA,0.002012595104866726
4525-VZCZG,0.12197976990523259
1543-LLLFT,0.3624189199238554
2788-CJQAQ,0.17235776353431878
0319-QZTCO,0.47739244378623114
2120-SMPEX,0.22507960973157035
0096-FCPUF,0.4408223025829893
0668-OGMHD,0.6380123414099665
6507-ZJSUR,0.8644810087791206
9408-HRXRK,0.4714407900879054
5593-SUAOO,0.2228757379172954
6766-HFKLA,0.22704064913789232
7617-EYGLW,0.5536045264548959
9220-ZNKJI,0.1147597760032218
2226-ICFDO,0.06276701199039927
0723-VSOBE,0.21187250226611817
5529-GIBVH,0.014444328515489662
9992-UJOEL,0.6985833266835565
4741-WWJQZ,0.8235616367742964
6625-UTXEW,0.7532912381521789
6244-BESBM,0.03952442559650897
1004-NOZNR,0.05709336128944093
1251-STYSZ,0.8588990118496777
2612-PHGOX,0.09172088348260792
8480-PPONV,0.058452214471308404
8780-IHCRN,0.002596003908083764
4598-ZADCK,0.17535138424769614
1257-SXUXQ,0.17675372753783677
9681-KYGYB,0.6159567131114247
7182-OVLBJ,0.1066998104161742
5095-ETBRJ,0.028299291310760817
7005-CYUIL,0.17106580958405335
4821-WQOYN,0.0014225672225954378
4730-AWNAU,0.2530995069336442
3452-FLHYD,0.19675719492685495
2388-LAESQ,0.2475829501875894
9531-NSBMR,0.07951831322099602
6260-ONULR,0.779734076700316
4389-UEFCZ,0.30463963931649873
8711-LOBKY,0.0023310055974350057
8985-OOPOS,0.41798769525461377
8800-ZKRFW,0.5367119795585293
2616-FLVQC,0.004998877497687813
9968-FFVVH,0.041734102235576644
3108-PCCGG,0.060531259509401386
8390-FESFV,0.06338445770896571
3022-BEXHZ,0.08823949898018954
6248-TKCQV,0.07474804400040726
6729-GDNGC,0.6643227478094162
6198-ZFIOJ,0.8214786128343032
5989-OMNJE,0.5697257928815589
1291-CUOCY,0.22128932521209377
9795-SHUHB,0.02454327600928844
3230-IUALN,0.11331028540661145
0042-RLHYP,0.0014345399038081233
4945-RVMTE,0.47885978003887403
1866-NXPSP,0.14728387112277372
3941-XTSKM,0.3119445841236389
1661-CZBAU,0.15466877704127133
5158-RIVOP,0.0377665562720443
9788-YTFGE,0.4618072175480529
9277-JOOMO,0.49256513047946754
1907-YLNYW,0.6862624372913724
8947-YRTDV,0.12527019842835507
3161-ONRWK,0.07359682786446213
0114-RSRRW,0.5336841286109614
4565-NLZBV,0.012104899858669648
6682-VCIXC,0.271333478086109
6475-VHUIZ,0.42981900337303813
3910-MRQOY,0.005143065508581474
0661-WCQNQ,0.262726136996612
7537-RBWEA,0.8267850287173697
4656-CAURT,0.006518455820458686
0121-SNYRK,0.08641935774808006
3733-LSYCE,0.7093119414910981
6265-FRMTQ,0.04080980952209651
1371-DWPAZ,0.45672708644706617
2017-CCBLH,0.13001657487972768
7690-KPNCU,0.12064555573985312
0536-BGFMZ,0.18229791145234858
2293-IJWPS,0.49350854481285494
5469-NUJUR,0.10573888896196262
2625-TRCZQ,0.5637299851527641
4102-HLENU,0.03331839259293072
7266-GSSJX,0.25835652576334617
7722-VJRQD,0.04334891113792326
7073-QETQY,0.02706388533268044
5624-RYAMH,0.533615957858644
0196-JTUQI,0.781488032025127
7130-YXBRO,0.7222551366948872
9272-LSVYH,0.6463435015987894
3084-DOWLE,0.05798843003608515
1084-MNSMJ,0.06903444843673673
4238-HFHSN,0.5592053689491244
6250-CGGUN,0.12917493857156706
5478-JJVZK,0.37756392648767934
7596-IIWYC,0.07554996623428024
9793-WECQC,0.6532152655678597
4291-HPAXL,0.1605441949579671
8999-YPYBV,0.12992280514528484
1839-FBNFR,0.013563249219886478
3071-MVJCD,0.04202185296293452
1697-BCSHV,0.12412101823051876
0562-KBDVM,0.021708505911896207
1131-SUEKT,0.117651076525028
3717-OEAUQ,0.7148946777094597
4538-WNTMJ,0.0552754210825752
9432-RUVSL,0.1601365439646471
8060-HIWJJ,0.05414641764358427
7684-XSZIY,0.0017538438187462589
9089-UOWJG,0.35426596606657484
8039-ACLPL,0.023055475212820385
9885-AIBVB,0.7942327134904373
1934-MKPXS,0.07522684792441306
2592-YKDIF,0.44450304953310854
2272-JKMSI,0.20466638640927484
8714-CTZJW,0.7718712739836182
3569-EDBPQ,0.6532839153222605
3131-NWVFJ,0.21765693321020144
7521-YXVZY,0.144695975908657
2373-NTKOD,0.7965823427252683
1970-KKFWL,0.044888160452100735
9337-SRRNI,0.002313250963406792
0895-UADGO,0.37311843531784716
5678-VFNEQ,0.33790847045712435
5977-CKHON,0.33611934025840684
2692-BUCFV,0.7323690623247501
1830-GGFNM,0.019199991460660266
5302-BDJNT,0.602258194429495
5223-UZAVK,0.26079769884415815
4859-ZSRDZ,0.09942334924795741
5651-WYIPH,0.5068030794697422
9350-VLHMB,0.21310754045012334
3498-LZGQZ,0.0026940521002976254
8785-CJSHH,0.733341995098386
3870-SPZSI,0.05567349696010288
7560-QRBXH,0.023640047638987978
7077-XJMET,0.7466520791435998
8752-GHJFU,0.24657660019546865
6896-SRVYQ,0.3932838667419647
4652-ODEVH,0.007846199840906334
6510-UPNKS,0.13007369449295747
6718-BDGHG,0.29325065412401063
9046-DQMTP,0.10573369948921665
6439-LAJXL,0.6421649492917914
9052-VKDUW,0.5938133137530902
1666-JZPZT,0.36841673610847997
5777-KJIRB,0.1427243411872143
7677-SJJJK,0.2733333295919136
2480-EJWYP,0.52402815036012
3253-HKOKL,0.13366573254583958
7055-HNEOJ,0.6640406420734166
5514-YQENT,0.09210938135231314
3211-AAPKX,0.7564570749508963
8445-DNBAE,0.5390853678115917
2958-NHPPS,0.24526141210115512
6806-YDEUL,0.4169660179209043
1735-XMJVH,0.21410794027222949
6890-PFRQX,0.49091022502764137
0222-CNVPT,0.3048804932892614
5899-OUVKV,0.7726900331463281
8681-ICONS,0.07221881302493756
1621-YNCJH,0.30032309443203636
6362-QHAFM,0.6447914834702944
3070-BDOQC,0.2666201883456536
6234-PFPXL,0.6454667908798264
9824-QCJPK,0.06714798073356516
4283-IVYCI,0.40482468349439926
1866-OBPNR,0.45956895123445646
8205-MQUGY,0.3620797351872504
8970-ANWXO,0.41998993999855055
9480-BQJEI,0.2735544125846608
6979-TNDEU,0.3448969681162089
9777-WJJPR,0.6598764486736763
9495-SKLKD,0.34821585901438684
6048-UWKAL,0.15739143468730504
5067-DGXLL,0.4322487093661297
6281-FKEWS,0.38198800944099726
8898-KASCD,0.11354042533250996
9242-TKFSV,0.0587073852728056
9290-SHCMB,0.8489691852288033
0743-HNPFG,0.11407398334796517
2277-BKJKN,0.2968882839805984
5035-PGZXH,0.5364563339223186
8695-WDYEA,0.5556068647453661
6543-JXSOO,0.2660169130970926
8016-ZMGMO,0.1921195221574465
8605-ITULD,0.44573064024865383
6416-YJTTB,0.6844799292213034
4472-VESGY,0.17530224648791193
3195-TQDZX,0.6239834548818066
3128-YOVTD,0.14971392953110593
1728-CXQBE,0.6211956287303967
7041-TXQJH,0.3990779457433207
5014-GSOUQ,0.10050324855155081
5724-BIDBU,0.22765420776628859
0481-SUMCB,0.5528564711037931
1769-GRUIK,0.7443109720783221
8819-WFGGJ,0.09012345789273342
7427-AUFPY,0.008466691669286607
2811-POVEX,0.44414758806816573
7898-PDWQE,0.03147677467695631
9972-EWRJS,0.0024775754912786593
9314-IJWSQ,0.6915739375643515
5799-JRCZO,0.0011622968226053436
1921-KYSAY,0.2556121066506025
6198-RTPMF,0.868710423386696
2924-KHUVI,0.5574052551514502
1925-GMVBW,0.369847225698892
6184-DYUOB,0.6075183637011992
9207-ZPANB,0.15708954747534443
9327-QSDED,0.5258376848999983
1656-DRSMG,0.46991078183340357
3012-VFFMN,0.1588016502212147
2984-AFWNC,0.8454141415051224
0640-YJTPY,0.0012161216463414707
8096-LOIST,0.6337378459937728
9764-REAFF,0.010607180425435023
7107-UBYKY,0.10260509295043792
4881-GQJTW,0.2587788795054816
7876-DNYAP,0.001200786955459916
7905-NJMXS,0.6861920203351607
2882-WDTBA,0.049575969147741004
2091-GPPIQ,0.11902731592679745
5071-FBJFS,0.3569122156089273
2796-UUZZO,0.09265704045381261
2429-AYKKO,0.0035386555638369055
9798-OPFEM,0.03345930035476869
3794-NFNCH,0.42501417593890795
5193-QLVZB,0.2734595819534098
7114-AEOZE,0.007046627856627787
5522-NYKPB,0.34399293937051495
9957-YODKZ,0.9029947513735117
6518-KZXCB,0.08417573793479485
2245-ADZFJ,0.24249985848224562
7776-QGYJC,0.18076588566582677
9313-QOLTZ,0.15017251795248665
4672-FOTSD,0.63366151853645
9818-XQCUV,0.43001989815045355
7338-ERIVA,0.1650845962434839
8259-NFJTV,0.29808357259337914
3223-DWFIO,0.7899499885138913
6968-GMKPR,0.41828264965691914
4751-ERMAN,0.08139345645956397
1436-ZMJAN,0.7420653416218457
3292-PBZEJ,0.8593957308613052
0799-DDIHE,0.2780294316808211
3070-FNFZQ,0.022818207256474682
2812-SFXMJ,0.1603768057295385
5014-WUQMG,0.15869808529906923
5312-TSZVC,0.15212650444758188
0993-OSGPT,0.05874170377799557
7108-DGVUU,0.46192754806004915
2782-JEEBU,0.5347535828507434
5127-BZENZ,0.13777542355804986
2720-FVBQP,0.4428267145704087
9906-NHHVC,0.09363712950001118
4522-XRWWI,0.20266357364635415
3766-EJLFL,0.0656421350790162
5939-SXWHM,0.00761387174043354
8152-UOBNY,0.5362640977448172
7351-KYHQH,0.7830736760295358
7643-RCHXS,0.0027569162263743055
8246-SHFGA,0.22531310893972195
0620-XEFWH,0.18738285900353313
6485-QXWWE,0.002356168223266741
7321-VGNKU,0.8914660963615445
5327-CNLUQ,0.33650621204929776
7552-KEYGT,0.07236245551069287
5816-JMLGY,0.07102770863909652
2927-QRRQV,0.6261168671461951
6265-SXWBU,0.06975012248687949
7941-RCJOW,0.006582526340235344
6374-NTQLP,0.03327124793291039
2387-KDZQY,0.193851670260577
3584-WKTTW,0.545385732826473
3399-BMLVW,0.03431526379505483
1971-DTCZB,0.08581487865965555
3374-PZLXD,0.09868118370302786
3813-DHBBB,0.05387764743149252
2812-REYAT,0.05272411989985367
6518-PPLMZ,0.005172868488613224
4939-KYYPY,0.3867510850565738
5930-GBIWP,0.03536959788744363
6022-KOUQO,0.4439739964807116
2361-UPSND,0.10058636357206456
6035-RIIOM,0.313743716441825
9504-DSHWM,0.36201808733627605
5035-BVCXS,0.7327298258749351
6267-DCFFZ,0.8539123680031447
3533-UVMOM,0.0342542289827597
2439-LYPMQ,0.8540318406441009
1478-VPOAD,0.7067820007727708
9995-HOTOH,0.10769088302340508
2988-PLAHS,0.6993502957695215
1371-OJCEK,0.03857686391331269
4999-IEZLT,0.026526875291970346
8883-ANODQ,0.03695130495475095
2351-RRBUE,0.2954006802851981
5980-BDHPY,0.08185041602514573
1498-DQNRX,0.17350446033877306
9469-WEJBT,0.6462670044771888
2581-VKIRT,0.06490708598846505
7426-WEIJX,0.19853266194956612
2851-MMUTZ,0.32297190255604186
3307-TLCUD,0.5773191317974151
6625-FLENO,0.010438066285512542
2967-MXRAV,0.38235702208090466
8189-HBVRW,0.4045221907765879
4163-KIUHY,0.2565256184848142
3500-NSDOA,0.0386235248439827
1171-TYKUR,0.13608893729407906
3761-FLYZI,0.673257390390184
1219-NNDDO,0.8531798342790913
8388-DMKAE,0.1312232621747201
4403-BWPAY,0.2753925112825179
9659-QEQSY,0.6581218189549549
5405-ZMYXQ,0.7883309274844238
1442-OKRJE,0.11957764236607399
4737-AQCPU,0.020365334877940847
2808-CHTDM,0.028361844185161886
0793-TWELN,0.8519870628922456
3283-WCWXT,0.0733543461376196
1060-ENTOF,0.25110437186986956
0999-QXNSA,0.30876833997048786
5451-MHQOF,0.047919937522232725
4836-WNFNO,0.006494691321786503
9225-BZLNZ,0.13710760015920548
0354-VXMJC,0.018855385765767122
4422-QVIJA,0.08211080318014947
9365-SRSZE,0.7599835944720245
8332-OSJDW,0.30234781926920906
4735-BJKOU,0.021131661370144883
0274-JKUJR,0.46984188439790947
5740-YHGTW,0.1556418911538232
8917-SZTTJ,0.002025245252515188
1696-MZVAU,0.2661035839074253
7359-WWYJV,0.14827811737288918
4906-ZHGPK,0.26946447311598604
3795-GWTRD,0.031768369146563
1298-PHBTI,0.04386275275769206
6223-DHJGV,0.05256995869049005
6961-MJKBO,0.015928889235113913
8158-WPEZG,0.7524947533746789
4918-FYJNT,0.4556634781113966
0727-BNRLG,0.12438611089155535
4854-CIDCF,0.7793104034188091
3280-MRDOF,0.1856345789362306
6435-SRWBJ,0.8189244570439757
9964-WBQDJ,0.010080989866253704
6303-KFWSL,0.4107464894785575
1702-CCFNJ,0.19485209037789578
8932-CZHRQ,0.05702349834305761
0386-CWRGM,0.005148354927332585
5515-RUGKN,0.6434212337563264
0404-AHASP,0.004171348882270323
7279-NMVJC,0.15337678339599653
2081-VEYEH,0.8404494017906099
6407-UTSLV,0.8597004640747963
9060-HJJRW,0.2315541948572797
2587-YNLES,0.0538847456395225
7398-SKNQZ,0.9123860331367091
5935-FCCNB,0.88167436559655
1958-RNRKS,0.5221242001753791
5136-RGMZO,0.5622663853327586
8345-MVDYC,0.06415468888183264
8226-BXGES,0.19782782712193311
9705-IOVQQ,0.18464737222266533
1015-OWJKI,0.44936317518577107
2040-XBAVJ,0.04295264091404536
8887-IPQNC,0.7161379366602273
8646-JCOMS,0.24941614801528056
1222-KJNZD,0.04151799242595736
0106-GHRQR,0.6744294479670869
3768-VHXQO,0.008361669065375079
8952-WCVCD,0.5167878541526262
2418-TPEUN,0.0039171607516194
3963-RYFNS,0.15994274494240135
8540-ZQGEA,0.012351438573163608
1320-REHCS,0.6786478098738079
4137-JOPHL,0.13425474674665042
7801-CEDNV,0.2035221533089286
2057-BOYKM,0.1151284571259005
3658-QQJYD,0.10866771967295691
1803-BGNBD,0.604320161794841
0134-XWXCE,0.13887900494451683
6950-TWMYB,0.03983567422763866
5848-FHRFC,0.0045035341595293515
2243-FNMMI,0.2054110443451485
2511-MORQY,0.1336440981060866
5356-KZCKT,0.015833324146944234
9470-XCCEM,0.4591366922324722
6519-CFDBX,0.7741879005546821
3902-MIVLE,0.038343848027919486
0409-WTMPL,0.4717271689518651
8763-KIAFH,0.16148595403817817
3669-WHAFY,0.19951517277946867
3055-VTCGS,0.0400472924689281
3144-KMTWZ,0.4718263278251952
2007-QVGAW,0.0022454987779400933
5207-PLSTK,0.3943821688863433
2307-FYNNL,0.24087987531688226
5605-XNWEN,0.012568120364483163
2155-AMQRX,0.3652384176617069
6181-AXXYF,0.0015634168635362557
5091-HFAZW,0.8576342447832962
2519-LBNQL,0.6183764311661137
8623-ULFNQ,0.5700700294619755
1568-LJSZU,0.0902641288438753
7789-HKSBS,0.6239040061409852
7416-CKTEP,0.018676028481100147
2586-CWXVV,0.2558677340977478
2348-KCJLT,0.15788090662115195
8401-EMUWF,0.19640511027710106
4193-IBKSW,0.001832506880962184
5377-NDTOU,0.05173395485661173
2474-LCNUE,0.6390258422198348
0839-QNXME,0.035649604667901555
3506-OVLKD,0.08339548079305378
6650-VJONK,0.7340620025412274
2178-PMGCJ,0.6191434615452192
7492-TAFJD,0.4126523880861209
2773-MADBQ,0.12610737923670784
6016-LVTJQ,0.035583507478474774
7860-KSUGX,0.026449632453683893
8966-KZXXA,0.012696552151608644
5149-QYTTU,0.04418784370344529
2070-XYMFH,0.6900881493424108
2085-BOJKI,0.7240310195618114
0817-HSUSE,0.7708486560680985
5442-PPTJY,0.03911313131664002
1927-QEWMY,0.004225628449387331
1663-MHLHE,0.44913259513276554
5663-QBGIS,0.20912025471139756
4450-MDZFX,0.1115906611619039
6701-DHKWQ,0.052505476983226225
7554-AKDQF,0.6389556881052847
0794-YVSGE,0.0011804867230880722
5423-BHIXO,0.5311679384195587
6908-VVYHM,0.5980752337664534
2959-EEXWB,0.19622686685227175
1839-UMACK,0.07074119114692741
3030-YDNRM,0.8604240379386445
7321-KKSDU,0.008430699262579541
3402-XRIUO,0.5215021065985449
8286-AFUYI,0.6603441255514424
8356-WUAOJ,0.8389597881070451
8058-DMYRU,0.6180693148454361
9350-ZXYJC,0.27159565001311176
8958-JPTRR,0.044829605697699795
6959-GQEGV,0.3838469583787964
3173-WSSUE,0.0010405032750776153
1265-HVPZB,0.0821029958008567
4115-UMJFQ,0.06050802561186805
7369-TRPFD,0.12237204976148909
1098-KFQEC,0.0027358406776948683
7190-XHTWJ,0.04299970770426332
3537-RYBHH,0.3206311681141858
5296-BFCYD,0.007757733080204317
9359-JANWS,0.01582354658258594
3279-DYZQM,0.0011087619761205227
0523-VNGTF,0.3376856370136391
9575-IWCAZ,0.38408016607382406
7105-MXJLL,0.29106760765082046
7064-FRRSW,0.610116441069123
7940-UQQUG,0.12243375857830151
3961-SXAXY,0.7338193651800564
7010-BRBUU,0.001499312097483798
3566-HJGPK,0.706141687239744
3062-ICYZQ,0.30057092928967366
9938-PRCVK,0.007706549043336871
0973-KYVNF,0.04146033654824486
5129-HHMZC,0.12142867755169276
9637-CDTKZ,0.19218497865574394
3946-JEWRQ,0.5599792947544381
7873-CVMAW,0.033948295022094815
0463-WZZKO,0.5050144007562436
4524-QCSSM,0.5758161517222044
5832-EXGTT,0.17087616652113224
2039-JONDJ,0.18078153147136494
7217-JYHOQ,0.1546385045976059
6695-FRVEC,0.02609689094810604
9894-QMIMJ,0.236324065464003
8069-YQQAJ,0.698881699665222
1636-NTNCO,0.8589481449629348
3466-WAESX,0.3560807717195789
9281-PKKZE,0.5953697421795867
3638-VBZTA,0.07140465976440953
7459-IMVYU,0.2599501071720887
8563-OYMQY,0.6936386640071943
0754-EEBDC,0.06150503521555847
5777-ZPQNC,0.2498096359002724
1951-IEYXM,0.07214497603546823
3318-NMQXL,0.8903888024519062
1022-RKXDR,0.07469598341369758
2361-FJWNO,0.11388371795481987
2272-UOINI,0.7042475677981479
8232-UTFOZ,0.003533401159434133
3750-YHRYO,0.29905780773175583
6637-KYRCV,0.6659062681532074
5668-MEISB,0.026942279854381683
0129-QMPDR,0.0717037010881262
7188-CBBBA,0.3838417326080308
5356-CSVSQ,0.7282072829487638
3221-CJMSG,0.3398545709645727
3219-JQRSL,0.050033373705271056
2801-NISEI,0.3115872228209921
4623-ZKHLY,0.3614852585122738
6732-VAILE,0.08502455993156695
8201-AAXCB,0.3155331899661887
7696-CFTAT,0.009917110201421274
1845-CSBRZ,0.47318910669181935
2123-VSCOT,0.09842790996163549
2018-QKYGT,0.6950974600418889
2792-VPPET,0.6249471621635911
7409-JURKQ,0.5048316827962354
3247-MHJKM,0.4475959581038886
1964-SVLEA,0.17132337415015875
7297-DVYGA,0.03366605916556051
2239-CGBUZ,0.10706684595981901
0854-UYHZD,0.036349652053014214
7243-LCGGZ,0.44365947276685586
8267-KFGYD,0.22365952716316648
4890-VMUAV,0.06380376893817995
9261-WDCAF,0.619209302185087
3764-MNMOI,0.014029556076014157
7442-YGZFK,0.7537931978854193
8229-BUJHX,0.0012944640788822472
7449-HVPIV,0.24683672964505163
5504-WSIUR,0.16266062956832164
8466-PZBLH,0.04191047294779657
8735-IJJEG,0.5014425025434043
0564-MUUQK,0.43812453608573326
0701-RFGFI,0.37660848483330245
0019-EFAEP,0.1570496368544925
5619-PTMIK,0.2979704576737223
3737-XBQDD,0.7105925879020462
5882-CMAZQ,0.4797823018083248
5846-QFDFI,0.1882856096168651
4445-KWOKW,0.18619354569427946
3511-APPBJ,0.5103902750981226
7967-HYCDE,0.6891337512065974
2430-RRYUW,0.04162844215537996
3723-BFBGR,0.4185271934293503
5447-WZAFP,0.34851321264198304
5110-CHOPY,0.07815926603929622
4425-OWHWB,0.1620309335959485
7892-QVYKW,0.4658288533766152
9675-ICXCT,0.06611760177570933
4703-MQYKT,0.0641713519434958
5692-ICXLW,0.8060811969336849
0602-DDUML,0.03330948719281499
2208-MPXIO,0.009150457178481142
1960-UYCNN,0.8658304239334617
3190-FZATL,0.07956894278599369
7336-RLLRH,0.3271290191378133
7710-JSYOA,0.04541991556662502
9885-MFVSU,0.19156396110483795
0607-MVMGC,0.27464111460900115
3365-SAIGS,0.8108664709806787
8022-BECSI,0.10653836195945741
9993-LHIEB,0.02201004864937557
0266-CLZKZ,0.06550166871952776
7020-OZKXZ,0.6272726353355865
3977-QCRSL,0.3874932939761711
0017-DINOC,0.03928570634463608
7639-OPLNG,0.0701717200750503
1492-QGCLU,0.1109837832980564
7328-OWMOM,0.05969387515617214
4418-LZMSV,0.18128476070156888
5155-AZQPB,0.1590264057982855
1087-GRUYI,0.038302875968431245
2546-KZAAT,0.21176854492758643
0181-RITDD,0.03504870851650277
5989-PGKJB,0.7948696365098837
8272-ONJLV,0.6628678384357684
1488-PBLJN,0.07083561268404856
0308-GIQJT,0.22769452456271813
3778-FOAQW,0.1296200678300837
4452-ROHMO,0.090748886743018
3090-LETTY,0.30640133968000854
5349-AZPEW,0.45667377191520203
9720-JJJOR,0.1977413925660161
8100-HZZLJ,0.10635507932913209
8775-ERLNB,0.8929018237966445
8309-IEYJD,0.8075938900965356
7398-HPYZQ,0.061534133351482015
3546-GHEAE,0.14080036864044582
7361-YPXFS,0.3400144747077441
6557-BZXLQ,0.6889798531079664
2550-QHZGP,0.22914460410838086
7519-JTWQH,0.19441882793806473
2538-OIMXF,0.42620862895296896
8543-MSDMF,0.7754767916946402
1170-SASML,0.40057911175642136
4872-JCVCA,0.03178972394356665
5346-BZCHP,0.001241271798262948
2038-LLMLM,0.6494609218886908
1216-BGTSP,0.5307761785324348
4138-NAXED,0.3749590914067562
0744-BIKKF,0.0393682976316608
7483-IQWIB,0.49991261966553463
5248-KWLAR,0.07873534400784336
7996-MHXLW,0.009681841835209532
7833-PKIHD,0.18840657555677132
7061-OVMIM,0.10671157390141327
5153-RTHKF,0.6764822813529199
1852-QSWCD,0.0038301629729452676
4832-VRBMR,0.5063015712429149
9079-LWTFD,0.38152612048426376
3392-EHMNK,0.03218148686830869
5986-WWXDV,0.04641385846428722
3061-BCKYI,0.2696854667850154
7901-TBKJX,0.6752979833076389
7228-PAQPD,0.2464050264878582
7746-QYVCO,0.4147553600051462
5804-HYIEZ,0.3178637262891458
9919-FZDED,0.09176249740083396
5934-TSSAU,0.3171996400290944
3486-KHMLI,0.07244704397815342
6784-XYJAE,0.22258881633657732
3933-DQPWX,0.03769257692826912
6661-EIPZC,0.06753041735761128
8957-THMOA,0.002559190097401465
2251-PYLPB,0.03053248031736498
5555-RNPGT,0.1239516648928728
1057-FOGLZ,0.22468200057192894
8087-LGYHQ,0.8592542825405768
4137-BTIKL,0.7513475796154964
2190-BCXEC,0.5243859750207752
6227-FBDXH,0.3250783174519721
2911-WDXMV,0.35729968458415273
7206-PQBBZ,0.8621275857902478
4547-FZJWE,0.07385417911072593
7422-WNBTY,0.8084445995346003
0842-IWYCP,0.15480995080328486
3521-HTQTV,0.050770692188129685
